t_id,probability
13265,0.5143311619758606
2534,0.5007036328315735
20365,0.5190885066986084
22769,0.4995045065879822
10882,0.4233146607875824
32024,0.5418659448623657
13462,0.5147244334220886
2013,0.5250163674354553
25959,0.5103122591972351
7564,0.5067510008811951
4633,0.536045491695404
34472,0.5148411989212036
18901,0.5147386193275452
6357,0.3966689705848694
17257,0.5233554244041443
33379,0.523373544216156
17135,0.5318270921707153
8302,0.5263500213623047
11282,0.5042211413383484
21359,0.5028567910194397
25092,0.49585258960723877
6597,0.41375622153282166
29079,0.510743260383606
14453,0.4687204360961914
6844,0.48460882902145386
34470,0.47657909989356995
1590,0.49818331003189087
14576,0.43919599056243896
12432,0.5262233018875122
30349,0.5124362707138062
5576,0.5225077271461487
21007,0.5387445092201233
25613,0.5387275218963623
26192,0.508046567440033
35345,0.5177657008171082
30347,0.5000736117362976
35372,0.5309451818466187
9486,0.487225204706192
12430,0.49781790375709534
11423,0.5032345056533813
13934,0.4932098686695099
31135,0.5280551910400391
13964,0.5216310024261475
18291,0.4977872371673584
34443,0.5020797848701477
4135,0.5300663113594055
18078,0.5086920857429504
10457,0.501932680606842
7177,0.5273837447166443
28903,0.4814876616001129
27005,0.4985140860080719
26670,0.5357984900474548
31259,0.5293988585472107
6890,0.5344248414039612
25995,0.527274489402771
12968,0.4961705803871155
2276,0.4929920732975006
15311,0.4974612891674042
9956,0.49191126227378845
5413,0.5099433660507202
22826,0.5022704005241394
19874,0.4936661422252655
23463,0.4853103458881378
35913,0.5035726428031921
3602,0.5022608637809753
3106,0.47819316387176514
16595,0.4992330074310303
25737,0.5339152812957764
26773,0.49417880177497864
21945,0.5129033923149109
23414,0.48600322008132935
31910,0.5033385753631592
866,0.5327416658401489
3890,0.48452028632164
4126,0.5087597966194153
25284,0.5007832050323486
20087,0.4879778027534485
18844,0.5313875079154968
22447,0.5410767197608948
12398,0.5207645893096924
7953,0.45293283462524414
33842,0.44933056831359863
5928,0.49793681502342224
26795,0.5197550058364868
16921,0.5328801870346069
6641,0.5286717414855957
3629,0.4791560471057892
22718,0.501288652420044
9401,0.5165602564811707
4186,0.5221453309059143
4331,0.5327225923538208
13325,0.4689965844154358
16931,0.4878917634487152
33502,0.5312221646308899
19631,0.5221101641654968
33797,0.5300318598747253
34773,0.5129318833351135
32150,0.521221399307251
18039,0.5058552026748657
462,0.4605914354324341
31339,0.5352561473846436
15819,0.5205824375152588
10698,0.5174696445465088
2356,0.5189757347106934
5256,0.5175409317016602
5816,0.5300738215446472
20184,0.5029090046882629
6891,0.4928103983402252
11124,0.5160330533981323
21338,0.5387778878211975
32969,0.5346060395240784
18576,0.46002835035324097
83,0.477615088224411
26558,0.49881821870803833
24392,0.5053759217262268
9799,0.4581683576107025
28500,0.47602567076683044
3268,0.5268774032592773
14744,0.4827224016189575
9727,0.5221372246742249
26707,0.4422895610332489
23568,0.524401843547821
21562,0.5293024182319641
5802,0.49334248900413513
17783,0.4703785479068756
10982,0.4758818745613098
19713,0.47435733675956726
31479,0.5017927885055542
31480,0.5213679075241089
31031,0.4842362105846405
34731,0.49488940834999084
13442,0.49314039945602417
9881,0.5288143754005432
34051,0.5381009578704834
11774,0.5209841728210449
678,0.5306128859519958
31077,0.489117294549942
7813,0.48895734548568726
11306,0.5101333260536194
26141,0.5063247084617615
16340,0.521739661693573
4742,0.5201100707054138
3541,0.49286729097366333
14810,0.5282588005065918
19352,0.5216301679611206
10505,0.5332517027854919
6244,0.5102840662002563
14926,0.5063673257827759
34417,0.5206996202468872
4627,0.5375868082046509
20616,0.5346516966819763
9069,0.512450635433197
31269,0.4657309055328369
17023,0.46035364270210266
7799,0.5291511416435242
30408,0.4848514497280121
11988,0.49382340908050537
30611,0.504237711429596
6915,0.48193156719207764
25792,0.47747689485549927
1758,0.4858933091163635
28295,0.5161367654800415
1599,0.5340998768806458
30091,0.4916226267814636
16452,0.49889642000198364
21134,0.5267645120620728
8843,0.45419079065322876
11510,0.5099846124649048
3021,0.5281857848167419
23352,0.48729783296585083
8868,0.4536372721195221
29257,0.533028244972229
16716,0.4260614812374115
12064,0.5108817219734192
4251,0.5251930356025696
24063,0.529546856880188
29987,0.4904164671897888
10206,0.46784085035324097
30134,0.5115731358528137
35654,0.5019909739494324
29565,0.473894864320755
23879,0.5141867399215698
29495,0.526384711265564
14192,0.49281221628189087
25825,0.5018622875213623
1434,0.5178039073944092
16821,0.4865703582763672
28916,0.5255817174911499
24217,0.4787728488445282
13956,0.50241619348526
35788,0.4785986840724945
11005,0.5265480279922485
27532,0.474567174911499
19421,0.5119351744651794
27920,0.5253373384475708
21514,0.543902575969696
16256,0.513179361820221
34831,0.4950869679450989
17039,0.5086440443992615
23103,0.5020439028739929
25920,0.4990672469139099
25145,0.5089673399925232
29994,0.5170940160751343
13095,0.5374594330787659
35006,0.489864706993103
12112,0.49547722935676575
4774,0.49043670296669006
12044,0.5475541949272156
23203,0.48230886459350586
35288,0.5400915145874023
10468,0.46710801124572754
25888,0.45229223370552063
4545,0.5275646448135376
9995,0.5107346773147583
28317,0.48551490902900696
13913,0.5114467144012451
360,0.5328949689865112
27714,0.5206208229064941
31859,0.46487805247306824
24613,0.5121061205863953
16439,0.47561174631118774
8003,0.4749249517917633
14084,0.5273262858390808
23160,0.5121405720710754
35812,0.5189955234527588
31064,0.5098905563354492
35425,0.5213743448257446
33575,0.46756264567375183
23312,0.5013319849967957
25140,0.5029921531677246
4030,0.4964864253997803
868,0.5143450498580933
34915,0.5054636597633362
22461,0.43432360887527466
21567,0.5242173075675964
22193,0.5049017071723938
27605,0.4753777086734772
14573,0.5284371376037598
6921,0.4194984436035156
11770,0.5043535232543945
10640,0.5428435206413269
19428,0.5218876600265503
25004,0.517564058303833
4793,0.4925845265388489
17947,0.502962589263916
33643,0.5125640630722046
33257,0.5001850128173828
4012,0.5297912955284119
14912,0.5326568484306335
26424,0.49874135851860046
27586,0.5149449706077576
14062,0.526328444480896
17100,0.4845848083496094
26702,0.4776231348514557
31585,0.5154879689216614
19820,0.4513646364212036
5410,0.5016484260559082
19569,0.5172364711761475
414,0.5120404362678528
25917,0.5208005309104919
17871,0.4772864282131195
27855,0.5470288991928101
15574,0.5137413740158081
19490,0.4841725528240204
16321,0.5216031670570374
19642,0.5203230977058411
16186,0.5386409759521484
8599,0.4855254590511322
28537,0.5326055288314819
32850,0.5279058218002319
2084,0.5283311009407043
149,0.5276996493339539
16008,0.5252604484558105
10196,0.49015358090400696
1652,0.5032142400741577
3726,0.5142045021057129
25508,0.5258838534355164
29251,0.5319240093231201
17348,0.5271819233894348
3585,0.5124537348747253
14155,0.47910696268081665
32492,0.48850977420806885
25621,0.48731324076652527
35860,0.47960522770881653
31521,0.5216940641403198
20474,0.532176673412323
27149,0.47698166966438293
2311,0.5143170356750488
32975,0.4753790497779846
6524,0.49223119020462036
14443,0.5134379863739014
27142,0.5310830473899841
11112,0.49469193816185
31833,0.5020146369934082
22688,0.5101557374000549
7922,0.5184472799301147
10928,0.4981395900249481
9925,0.5286191701889038
20920,0.5320340991020203
11987,0.5095325708389282
6334,0.5471322536468506
15027,0.5164966583251953
4479,0.5113889575004578
28719,0.524141252040863
19134,0.5316363573074341
34062,0.5479525327682495
1555,0.5227788686752319
13459,0.4796561300754547
11567,0.463666707277298
18774,0.5067732334136963
29155,0.4762391448020935
23953,0.4691561758518219
9083,0.448627233505249
21276,0.5477010011672974
7548,0.500722348690033
29350,0.516974925994873
30647,0.5369186997413635
25745,0.510964035987854
21231,0.4983195662498474
884,0.45936936140060425
16649,0.517395555973053
4106,0.48358312249183655
19317,0.5202479958534241
23334,0.4822966158390045
6368,0.5493552088737488
15142,0.5237510800361633
24587,0.5195444822311401
2592,0.47796115279197693
10842,0.4997848570346832
26728,0.5062035322189331
27308,0.5210762619972229
14746,0.5301815867424011
2722,0.5026172399520874
408,0.5239063501358032
5788,0.5044034719467163
25541,0.5408897995948792
33245,0.5120964050292969
962,0.5177909135818481
10297,0.533484160900116
31467,0.5236459374427795
4746,0.4924042224884033
18225,0.5086895823478699
2598,0.5282019376754761
14994,0.5310351848602295
9713,0.5378303527832031
24145,0.5127170085906982
20554,0.5104600787162781
1389,0.5323876142501831
35954,0.5128408074378967
4085,0.5213865041732788
33703,0.41636669635772705
16493,0.4722170829772949
7802,0.5235859751701355
4198,0.4922971725463867
14375,0.49882271885871887
16196,0.46377989649772644
3058,0.4843783676624298
20401,0.5371354222297668
2074,0.493627667427063
35968,0.48764240741729736
17490,0.5074644088745117
10771,0.4302580952644348
23450,0.5083637237548828
26202,0.49594205617904663
22756,0.548759937286377
17949,0.52784264087677
18403,0.4760327935218811
11647,0.49770036339759827
7313,0.5000625848770142
21878,0.5292816162109375
7965,0.4643101990222931
23576,0.5211548805236816
6508,0.517626941204071
10707,0.5189835429191589
5877,0.5052899122238159
8261,0.47176477313041687
3940,0.49022334814071655
9228,0.5335409045219421
12617,0.5178248286247253
3486,0.5324613451957703
28564,0.5006983876228333
26380,0.5209827423095703
142,0.5306726694107056
15321,0.49570468068122864
20344,0.48934999108314514
22832,0.5047996044158936
459,0.50433748960495
32379,0.4970633387565613
23843,0.4927712082862854
22932,0.5238798260688782
22599,0.509548544883728
1689,0.5324127078056335
12227,0.5111066699028015
27457,0.452914834022522
17367,0.49384626746177673
13441,0.4922015070915222
4468,0.5226280093193054
26904,0.5181612968444824
15475,0.5103437304496765
2239,0.4910469353199005
9112,0.5209788084030151
7773,0.5029528141021729
17405,0.5196648836135864
27599,0.497175931930542
14242,0.4921998977661133
9034,0.5019963383674622
4476,0.4841153919696808
12645,0.5293764472007751
7771,0.5173753499984741
9868,0.5110670328140259
10605,0.5304316878318787
6435,0.4808766841888428
9669,0.4951651692390442
8613,0.4848651885986328
23692,0.5028277635574341
3884,0.5132436752319336
23399,0.5001359581947327
14821,0.5173108577728271
924,0.5193678736686707
12581,0.516190230846405
13319,0.5250359773635864
26933,0.4539915919303894
5603,0.5181546807289124
6598,0.53477543592453
24035,0.47152093052864075
32002,0.4857986569404602
5496,0.5022969841957092
26885,0.49177801609039307
30930,0.5344818830490112
19358,0.49519914388656616
26312,0.503173291683197
28738,0.4830453395843506
17150,0.5269641280174255
8629,0.508208155632019
22147,0.5368608832359314
31677,0.4886363446712494
9954,0.48014578223228455
15596,0.5211308598518372
23860,0.5115908980369568
6275,0.5283340215682983
35663,0.5245067477226257
3910,0.5411654114723206
11465,0.5013251304626465
7579,0.505214273929596
24804,0.5121435523033142
1819,0.5271520614624023
12321,0.4973703920841217
19423,0.46317926049232483
17880,0.523800253868103
16212,0.518829882144928
18530,0.5003794431686401
18180,0.5206881761550903
35949,0.513714075088501
24953,0.5107142329216003
16269,0.5411016345024109
21156,0.526479184627533
25327,0.48346951603889465
20380,0.47653013467788696
29167,0.557680606842041
20482,0.44306471943855286
2337,0.4921831488609314
11734,0.49129703640937805
34087,0.4403236210346222
31195,0.4944908320903778
1851,0.4914359450340271
23800,0.5274227857589722
19372,0.5199293494224548
15669,0.5235855579376221
3741,0.4764689803123474
8039,0.5101237893104553
32352,0.5127178430557251
11809,0.510746955871582
17651,0.5018044710159302
8647,0.5403894782066345
17574,0.5108437538146973
2437,0.4837593138217926
7430,0.5236591696739197
291,0.5026172995567322
472,0.5208594799041748
13317,0.5064551830291748
28475,0.507229208946228
15828,0.48874008655548096
21420,0.4919835031032562
22745,0.4978353977203369
6267,0.4507933557033539
19595,0.5307959914207458
27764,0.50568687915802
32901,0.5254732370376587
26870,0.5092635750770569
24452,0.41417813301086426
24484,0.49783697724342346
26979,0.4510563910007477
6895,0.5208076238632202
22131,0.5243653059005737
22213,0.5303831100463867
31445,0.5034383535385132
848,0.5011258125305176
31737,0.522806704044342
32933,0.5096046924591064
26276,0.529790461063385
31236,0.4871712028980255
34852,0.48452240228652954
11961,0.5276398658752441
17102,0.5471380352973938
15305,0.4471481144428253
9576,0.5275911092758179
30617,0.5380181074142456
2405,0.5362697839736938
2335,0.4927801191806793
33337,0.5248074531555176
29137,0.5323916673660278
35449,0.48566707968711853
16770,0.4752677083015442
23265,0.4869551658630371
6573,0.5176390409469604
35804,0.443534255027771
24760,0.5465267896652222
28958,0.49432307481765747
27971,0.5220715403556824
25615,0.5326277613639832
16365,0.5305674076080322
25814,0.4897981286048889
11378,0.465745210647583
32269,0.4944421052932739
11528,0.4612811505794525
16218,0.4957413673400879
2945,0.5098501443862915
15327,0.5008443593978882
13905,0.509370744228363
18628,0.5047534108161926
1219,0.5080851316452026
7324,0.5429443717002869
1716,0.48248523473739624
15334,0.4954823851585388
22773,0.4861747622489929
19207,0.49871087074279785
22803,0.5115776658058167
12703,0.5059844255447388
30320,0.4815334975719452
26986,0.5125434398651123
23406,0.5308313965797424
17585,0.5006131529808044
3205,0.4870240390300751
22915,0.5225064754486084
31351,0.5187684297561646
34175,0.4872070848941803
20130,0.4851169288158417
20397,0.45130014419555664
10646,0.5341356992721558
22866,0.5253300070762634
6927,0.4839428961277008
22289,0.4994156062602997
977,0.5082173943519592
5449,0.5001530647277832
6485,0.5240811109542847
31416,0.4948827624320984
30990,0.5635417103767395
20322,0.5038406252861023
25313,0.5404103398323059
30324,0.5252448916435242
10041,0.5241959095001221
18018,0.5567528605461121
34265,0.45611271262168884
24416,0.4884572923183441
32022,0.5162295699119568
14023,0.5085684657096863
33221,0.49950504302978516
17572,0.49558892846107483
6183,0.5178220272064209
26158,0.5181987285614014
13988,0.5422519445419312
17584,0.5023890733718872
2295,0.5010811686515808
8138,0.5418928861618042
7788,0.460673063993454
4591,0.47024306654930115
15638,0.48803699016571045
7317,0.5038818717002869
23660,0.5158941745758057
11150,0.5165270566940308
20566,0.4242662787437439
25387,0.499656617641449
25468,0.4804372787475586
11950,0.5342205166816711
8292,0.4511153995990753
17813,0.5268977880477905
12303,0.48625919222831726
25057,0.47807347774505615
24548,0.45061492919921875
28316,0.49896693229675293
27490,0.5347197651863098
20150,0.5089638829231262
5402,0.5105186104774475
13736,0.48408666253089905
6621,0.5219293236732483
802,0.4900191128253937
27442,0.4730567932128906
32556,0.5281828045845032
12245,0.5296969413757324
18819,0.5098080635070801
14910,0.5052568912506104
3079,0.5398284196853638
1961,0.518180251121521
7471,0.5252786874771118
13630,0.523847222328186
12235,0.4952731728553772
11117,0.5389121770858765
8813,0.5248755216598511
34623,0.5202964544296265
10382,0.51153963804245
18354,0.48757025599479675
26354,0.47777706384658813
14594,0.4944024384021759
26498,0.47767847776412964
30899,0.46649691462516785
18983,0.5005395412445068
9890,0.5276058912277222
17839,0.48139265179634094
681,0.504025936126709
22328,0.44008609652519226
15206,0.47697433829307556
28823,0.5188502669334412
38,0.5271971225738525
4478,0.531836986541748
35889,0.518275260925293
16815,0.491373747587204
7213,0.49474141001701355
4902,0.48456427454948425
33694,0.48293039202690125
7600,0.5018595457077026
33955,0.463196337223053
1249,0.5215820670127869
33446,0.45568159222602844
6975,0.48913389444351196
5661,0.5195627808570862
12613,0.5134096145629883
4216,0.5301451683044434
33514,0.5473566055297852
21245,0.4487505853176117
22772,0.5047144293785095
15229,0.5301865339279175
22547,0.5014906525611877
2522,0.5326894521713257
19186,0.49752169847488403
33725,0.5055039525032043
24903,0.5090991258621216
16783,0.5032902956008911
12477,0.5119935274124146
13414,0.500641942024231
20761,0.4746118187904358
17037,0.5061946511268616
18851,0.5036206841468811
29588,0.47214969992637634
13425,0.5340210199356079
17817,0.5113040208816528
19037,0.4769214689731598
7131,0.4540479779243469
8395,0.53740394115448
22944,0.5199676156044006
11155,0.4943764805793762
9389,0.5107376575469971
14818,0.5019515156745911
31147,0.4975607097148895
18870,0.45275625586509705
14204,0.4886362552642822
25718,0.5274579524993896
5676,0.5212927460670471
7542,0.5060804486274719
35628,0.4981100857257843
34424,0.47170642018318176
26002,0.48215118050575256
22114,0.5137704014778137
11373,0.509506106376648
31489,0.49297982454299927
4347,0.524713933467865
1936,0.4930734932422638
22194,0.49979010224342346
18315,0.48697274923324585
5972,0.47345632314682007
22659,0.5395157933235168
35127,0.5002509951591492
35147,0.5395753979682922
5679,0.5182472467422485
20373,0.5238195657730103
34846,0.47433677315711975
29593,0.46203237771987915
14588,0.5102604627609253
18644,0.5239666104316711
29241,0.5112529993057251
30281,0.47245538234710693
26301,0.48454153537750244
9612,0.5447579622268677
18929,0.4812762141227722
13274,0.5022416710853577
28457,0.5383512377738953
24438,0.5413808226585388
22405,0.5194304585456848
12834,0.4907354414463043
23899,0.5307613015174866
19688,0.5161653161048889
12675,0.4767625331878662
3504,0.47280293703079224
427,0.5124729871749878
11744,0.5430827140808105
29292,0.5093073844909668
6305,0.5136988759040833
32722,0.502565860748291
19797,0.5128571391105652
22617,0.5034821629524231
10809,0.5363893508911133
1024,0.5246034264564514
17315,0.5163962244987488
26381,0.5060977935791016
6050,0.4960879981517792
6519,0.5300646424293518
28017,0.5211401581764221
9003,0.5055652260780334
18167,0.5203893184661865
22500,0.4854791462421417
30177,0.5245160460472107
32408,0.5028154850006104
34874,0.5184680819511414
33133,0.4940856695175171
30580,0.5232264995574951
23153,0.5339987874031067
31827,0.5228643417358398
30048,0.51233971118927
4484,0.49791282415390015
9935,0.49218130111694336
15557,0.45615407824516296
13488,0.4574955403804779
7598,0.5037654638290405
5922,0.49549028277397156
6604,0.5145359635353088
22841,0.5009026527404785
29751,0.5353182554244995
3109,0.5035247802734375
34444,0.5377169251441956
14065,0.5184780359268188
19200,0.50438392162323
25931,0.5319166779518127
4297,0.5105120539665222
27277,0.5240011811256409
31173,0.4838055670261383
46,0.5221414566040039
3032,0.5524926781654358
18725,0.4707478880882263
12122,0.5097721219062805
33508,0.4807540476322174
2073,0.4968271851539612
10760,0.47920992970466614
9040,0.4852480888366699
15798,0.5196210145950317
25373,0.5312456488609314
35176,0.5216536521911621
927,0.500129222869873
18681,0.510535717010498
11136,0.49463722109794617
23306,0.5153446197509766
28060,0.5305910706520081
35007,0.5296056270599365
18616,0.5235805511474609
2330,0.515841543674469
8514,0.4995546042919159
15611,0.5591225028038025
3934,0.5454145073890686
22605,0.4998489022254944
16743,0.5278351306915283
19185,0.5021120309829712
33959,0.5137536525726318
26751,0.5417891144752502
30247,0.5252564549446106
19935,0.452934592962265
16703,0.5167027115821838
20285,0.49295851588249207
24612,0.5105482935905457
2387,0.522936224937439
23447,0.5468623638153076
32126,0.4841550588607788
31820,0.4876413941383362
4600,0.5343810319900513
4395,0.5371583104133606
2996,0.5069514513015747
4370,0.5383010506629944
6031,0.49489709734916687
21922,0.5201234221458435
23473,0.5009813904762268
32106,0.4798680543899536
7776,0.515534520149231
614,0.514715850353241
725,0.49771973490715027
16341,0.5011899471282959
14958,0.4893779754638672
30658,0.4818711578845978
4477,0.48285582661628723
23197,0.5151073932647705
4565,0.5224953293800354
30488,0.49249765276908875
1592,0.5139619708061218
143,0.4849649667739868
28972,0.48167550563812256
8752,0.5104053616523743
19945,0.5130375623703003
9586,0.49759146571159363
20413,0.44971299171447754
24211,0.5413520932197571
19187,0.483627051115036
16080,0.5101560950279236
34016,0.47634056210517883
26015,0.4702572226524353
25365,0.46166086196899414
32960,0.5063493251800537
10614,0.5147548317909241
708,0.5211505889892578
9629,0.454731285572052
5105,0.5404502749443054
1897,0.5404742360115051
16862,0.5208770632743835
14225,0.47619709372520447
17082,0.4936627745628357
29621,0.5118101239204407
22487,0.51189786195755
1494,0.5284814238548279
3838,0.4930853247642517
2762,0.45715072751045227
34633,0.5309157371520996
30374,0.4959879219532013
35436,0.5253544449806213
35595,0.524223804473877
378,0.5035563111305237
15319,0.5359683036804199
24216,0.5184701681137085
8580,0.48686161637306213
4171,0.5170431137084961
2859,0.5213687419891357
7466,0.5236474275588989
19211,0.47564056515693665
18187,0.5080799460411072
33732,0.5146533846855164
23735,0.5115005970001221
12869,0.48007845878601074
22413,0.5159016251564026
11053,0.571229875087738
25705,0.5171076655387878
30073,0.5103551149368286
4320,0.4832717478275299
5408,0.5300644040107727
18729,0.5259565114974976
34377,0.5338427424430847
25675,0.5083013772964478
35552,0.48086345195770264
11426,0.5107689499855042
1622,0.4999685287475586
19279,0.45672735571861267
16574,0.5239613056182861
5961,0.5096734762191772
29235,0.5061812996864319
9302,0.49811026453971863
30616,0.5019570589065552
19432,0.47851285338401794
29901,0.5393701195716858
32453,0.47175511717796326
16391,0.5335496068000793
27645,0.5267977118492126
29179,0.5178488492965698
22575,0.4834167957305908
24338,0.5277662873268127
13587,0.5438758134841919
12789,0.5323967337608337
1967,0.44346684217453003
28914,0.5478290915489197
25913,0.48201969265937805
1877,0.44250738620758057
2120,0.512154221534729
2869,0.48562362790107727
23807,0.5255255699157715
32304,0.4866335690021515
25744,0.5145721435546875
26672,0.47121748328208923
1290,0.4920591115951538
28905,0.4667755961418152
16923,0.5220662355422974
30310,0.49741703271865845
21287,0.5261171460151672
1735,0.52541184425354
5834,0.5022121667861938
19792,0.5073620676994324
33593,0.503950834274292
9115,0.4930223822593689
11932,0.5016729831695557
474,0.4288092255592346
4311,0.5317056775093079
17719,0.5189927220344543
35155,0.5400004386901855
28748,0.5007641911506653
2014,0.47481241822242737
13595,0.5129585862159729
6979,0.4894239902496338
13890,0.4886322617530823
33503,0.4812314510345459
35364,0.48879021406173706
35878,0.5117714405059814
23420,0.4918682277202606
14773,0.49520984292030334
31509,0.5012590885162354
1351,0.5273023843765259
24208,0.5169898271560669
7340,0.4726579785346985
5937,0.5066579580307007
21306,0.5225231647491455
34193,0.5369534492492676
535,0.5093381404876709
29684,0.5067505240440369
3341,0.5079900026321411
27480,0.42877399921417236
21408,0.4850649833679199
9977,0.5037459135055542
8903,0.45812299847602844
35251,0.4978265166282654
22955,0.5023719668388367
10476,0.5088617205619812
14777,0.5356959700584412
10311,0.48171254992485046
34430,0.5011927485466003
25283,0.4812140464782715
4947,0.532322108745575
22096,0.4916512072086334
23766,0.5131132006645203
13565,0.5064061880111694
11507,0.45540210604667664
16332,0.4945369064807892
17008,0.48575568199157715
17524,0.48540937900543213
22630,0.49176472425460815
14750,0.507452666759491
3945,0.49687492847442627
17137,0.49324163794517517
6824,0.5157110691070557
6632,0.48407095670700073
31606,0.5542836785316467
32264,0.4980563223361969
3421,0.48325851559638977
28034,0.48394256830215454
35337,0.4986329674720764
2998,0.49587327241897583
19821,0.5321789383888245
20519,0.533312201499939
33392,0.5117440819740295
9073,0.5195125341415405
30579,0.5174691081047058
13532,0.49789756536483765
29818,0.5359811782836914
7230,0.49498245120048523
14080,0.4326804280281067
6091,0.5058269500732422
19899,0.5154846906661987
13642,0.4698267877101898
4889,0.48943233489990234
28750,0.495798796415329
24462,0.46484336256980896
10329,0.5258731245994568
22391,0.5098815560340881
1453,0.4864836633205414
30046,0.40373122692108154
35615,0.5365844368934631
17883,0.5036271810531616
30140,0.5132454633712769
28013,0.5038210153579712
33904,0.5287066698074341
11165,0.4889276623725891
32508,0.48894309997558594
461,0.4898321032524109
32200,0.4936043918132782
15764,0.5124852061271667
27850,0.5303940773010254
1997,0.5333513021469116
33312,0.5008568167686462
15092,0.4518163800239563
23930,0.48009711503982544
33338,0.5252209305763245
18752,0.5115180611610413
32631,0.48656582832336426
24453,0.45792433619499207
23571,0.5165665149688721
32980,0.5139948129653931
9315,0.48481878638267517
18221,0.48440271615982056
34037,0.46539148688316345
27994,0.538013756275177
11414,0.49321994185447693
18288,0.498527467250824
30499,0.4451548159122467
5817,0.5026255249977112
8608,0.5154008865356445
9300,0.4229678213596344
2233,0.5088666081428528
11126,0.5134803056716919
18747,0.5047218203544617
15473,0.3998047709465027
17374,0.515172004699707
15003,0.5167592763900757
15947,0.5356727838516235
3796,0.5303685069084167
16735,0.5046949982643127
25048,0.47560906410217285
12237,0.4315929412841797
32175,0.5077337622642517
27924,0.4807509481906891
18757,0.5450741052627563
21676,0.49017077684402466
11132,0.4932878315448761
26254,0.4542655348777771
20354,0.5118255019187927
28096,0.5055615305900574
29009,0.48816195130348206
22624,0.5130128264427185
24196,0.5092900991439819
26356,0.5317239165306091
9345,0.5040774345397949
2226,0.5331733822822571
35613,0.5125418305397034
21938,0.49861398339271545
21690,0.525937557220459
29214,0.48145318031311035
31914,0.49681904911994934
2495,0.49066492915153503
812,0.5151756405830383
14440,0.5336655974388123
17904,0.5308927297592163
21447,0.5179823040962219
11222,0.5097814798355103
4345,0.4795616865158081
22991,0.5066316723823547
27910,0.5215720534324646
